year,title,genre
1984,The Adventures of Buckaroo Banzai Across the 8th Dimension,Romance
1984,Firstborn,Drame
1984,Firstborn,Thriller
1984,The Pope of Greenwich Village,Action
1984,The Pope of Greenwich Village,Comédie
1984,The Pope of Greenwich Village,Policier
1984,Racing with the Moon,Comédie
1984,Racing with the Moon,Drame
1984,Racing with the Moon,Romance
1984,Sheena,Aventure
1984,Sheena,Fantaisie
1984,The Lonely Guy,Comédie
1984,The Lonely Guy,Romance
1984,Meatballs Part II,Comédie
1984,Once Upon a Time in America,Policier
1984,Once Upon a Time in America,Drame
1984,The Hotel New Hampshire,Comédie
1984,The Hotel New Hampshire,Drame
1984,American Dreamer,Comédie
1984,American Dreamer,Policier
1984,American Dreamer,Romance
1985,Legend,Aventure
1985,Legend,Fantaisie
1985,Legend,Romance
1985,King Solomon's Mines,Action
1985,King Solomon's Mines,Aventure
1985,King Solomon's Mines,Comédie
1985,Baby: Secret of the Lost Legend,Famille
1985,Baby: Secret of the Lost Legend,Aventure
1985,Baby: Secret of the Lost Legend,Science-fiction
1985,Clue,Comédie
1985,Clue,Policier
1985,Clue,Mystère
1985,The Return of the Living Dead,Comédie
1985,The Return of the Living Dead,Horreur
1985,The Return of the Living Dead,Science-fiction
1985,A Chorus Line,Drame
1985,A Chorus Line,Musique
1985,A Chorus Line,Comédie musicale
1985,Tomboy,Comédie
1985,One Magic Christmas,Famille
1985,One Magic Christmas,Fantaisie
1985,Cat's Eye,Comédie
1985,Cat's Eye,Horreur
1985,Cat's Eye,Thriller
1985,Real Genius,Comédie
1985,Real Genius,Romance
1985,Real Genius,Science-fiction
1985,Perfect,Drame
1985,Perfect,Romance
1985,Vision Quest,Drame
1985,Vision Quest,Romance
1985,Vision Quest,Sport
1985,Compromising Positions,Comédie
1985,Compromising Positions,Drame
1985,Compromising Positions,Mystère
1985,Lifeforce,Action
1985,Lifeforce,Horreur
1985,Lifeforce,Mystère
1985,Just One of the Guys,Comédie
1985,Just One of the Guys,Romance
1985,Krush Groove,Comédie
1985,Krush Groove,Drame
1985,Krush Groove,Musique
1985,Gotcha!,Action
1985,Gotcha!,Comédie
1985,Gotcha!,Mystère
1985,Missing in Action 2: The Beginning,Action
1985,Missing in Action 2: The Beginning,Drame
1985,Missing in Action 2: The Beginning,Thriller
1985,The Purple Rose of Cairo,Comédie
1985,The Purple Rose of Cairo,Fantaisie
1985,The Purple Rose of Cairo,Romance
1985,Moving Violations,Comédie
1985,After Hours,Comédie
1985,After Hours,Policier
1985,After Hours,Drame
1985,American Ninja,Action
1985,American Ninja,Aventure
1985,American Ninja,Romance
1985,Better Off Dead...,Comédie
1985,Better Off Dead...,Romance
1985,Lost in America,Comédie
1985,Once Bitten,Comédie
1985,Once Bitten,Fantaisie
1985,Once Bitten,Horreur
1985,Brazil,Drame
1985,Brazil,Science-fiction
1985,Explorers,Aventure
1985,Explorers,Comédie
1985,Explorers,Famille
1985,Tuff Turf,Action
1985,Tuff Turf,Comédie
1985,Tuff Turf,Drame
1985,Sweet Dreams,Biographie
1985,Sweet Dreams,Drame
1985,Sweet Dreams,Musique
1985,Mischief,Comédie
1985,Mischief,Romance
1985,That Was Then... This Is Now,Policier
1985,That Was Then... This Is Now,Drame
1985,Secret Admirer,Comédie
1985,Secret Admirer,Romance
1985,The Man with One Red Shoe,Comédie
1985,The Man with One Red Shoe,Thriller
1985,Stick,Action
1985,Stick,Policier
1985,Stick,Drame
1985,Twice in a Lifetime,Drame
1985,Twice in a Lifetime,Romance
1985,Runaway Train,Action
1985,Runaway Train,Aventure
1985,Runaway Train,Drame
1985,D.A.R.Y.L.,Famille
1985,D.A.R.Y.L.,Science-fiction
1985,The Secret of the Sword,Animation
1985,The Secret of the Sword,Action
1985,The Secret of the Sword,Aventure
1985,Into the Night,Comédie
1985,Into the Night,Policier
1985,Into the Night,Drame
1985,The Trip to Bountiful,Drame
1985,Transylvania 6-5000,Comédie
1985,Transylvania 6-5000,Fantaisie
1985,Transylvania 6-5000,Horreur
1985,Red Sonja,Action
1985,Red Sonja,Aventure
1985,Red Sonja,Fantaisie
1985,Here Come the Littles,Animation
1985,Here Come the Littles,Aventure
1985,Here Come the Littles,Famille
1985,Girls Just Want to Have Fun,Comédie
1985,Girls Just Want to Have Fun,Musique
1985,Girls Just Want to Have Fun,Romance
1985,Plenty,Drame
1985,Rustlers' Rhapsody,Comédie
1985,Rustlers' Rhapsody,Western
1985,Heaven Help Us,Comédie
1985,Heaven Help Us,Drame
1985,Heaven Help Us,Romance
1985,Day of the Dead,Horreur
1985,Day of the Dead,Thriller
1985,Gymkata,Action
1985,Gymkata,Thriller
1985,Avenging Angel,Action
1985,Avenging Angel,Policier
1985,Avenging Angel,Thriller
1986,Youngblood,Drame
1986,Youngblood,Romance
1986,Youngblood,Sport
1986,Psycho III,Horreur
1986,Psycho III,Mystère
1986,Psycho III,Thriller
1986,The Mosquito Coast,Aventure
1986,The Mosquito Coast,Drame
1986,The Mosquito Coast,Thriller
1986,Sweet Liberty,Comédie
1986,One Crazy Summer,Comédie
1986,One Crazy Summer,Romance
1986,Extremities,Drame
1986,Extremities,Thriller
1986,Critters,Comédie
1986,Critters,Horreur
1986,Critters,Science-fiction
1986,April Fool's Day,Horreur
1986,April Fool's Day,Mystère
1986,Labyrinth,Aventure
1986,Labyrinth,Famille
1986,Labyrinth,Fantaisie
1986,Club Paradise,Comédie
1986,No Mercy,Policier
1986,No Mercy,Drame
1986,No Mercy,Romance
1986,Brighton Beach Memoirs,Comédie
1986,Firewalker,Action
1986,Firewalker,Aventure
1986,Firewalker,Comédie
1986,Big Trouble in Little China,Action
1986,Big Trouble in Little China,Aventure
1986,Big Trouble in Little China,Comédie
1986,Under the Cherry Moon,Comédie
1986,Under the Cherry Moon,Drame
1986,Under the Cherry Moon,Musique
1986,Murphy's Law,Action
1986,Murphy's Law,Policier
1986,Murphy's Law,Drame
1986,SpaceCamp,Aventure
1986,SpaceCamp,Famille
1986,SpaceCamp,Science-fiction
1986,Deadly Friend,Drame
1986,Deadly Friend,Horreur
1986,Deadly Friend,Science-fiction
1986,Manhunter,Policier
1986,Manhunter,Horreur
1986,Manhunter,Mystère
1986,Blue Velvet,Drame
1986,Blue Velvet,Mystère
1986,Blue Velvet,Thriller
1986,Care Bears Movie II: A New Generation,Animation
1986,Care Bears Movie II: A New Generation,Aventure
1986,Care Bears Movie II: A New Generation,Comédie
1986,Wise Guys,Comédie
1986,Wise Guys,Policier
1986,Something Wild,Comédie
1986,Something Wild,Policier
1986,Something Wild,Romance
1986,Lucas,Comédie
1986,Lucas,Drame
1986,Lucas,Romance
1986,Haunted Honeymoon,Comédie
1986,The Texas Chainsaw Massacre 2,Comédie
1986,The Texas Chainsaw Massacre 2,Horreur
1986,The Best of Times,Comédie
1986,The Best of Times,Drame
1986,The Best of Times,Sport
1986,Quicksilver,Policier
1986,Quicksilver,Drame
1986,Quicksilver,Thriller
1986,Wanted: Dead or Alive,Action
1986,Wanted: Dead or Alive,Policier
1986,Wanted: Dead or Alive,Drame
1986,Maximum Overdrive,Action
1986,Maximum Overdrive,Comédie
1986,Maximum Overdrive,Horreur
1986,Witchboard,Horreur
1986,Witchboard,Mystère
1986,Witchboard,Thriller
1986,The Boy Who Could Fly,Drame
1986,The Boy Who Could Fly,Fantaisie
1986,The Boy Who Could Fly,Romance
1986,She's Gotta Have It,Comédie
1986,She's Gotta Have It,Romance
1986,Blue City,Action
1986,Blue City,Policier
1986,Blue City,Drame
1986,Trick or Treat,Comédie
1986,Trick or Treat,Horreur
1986,Trick or Treat,Musique
1986,9½ Weeks,Drame
1986,9½ Weeks,Romance
1986,Black Moon Rising,Action
1986,Black Moon Rising,Policier
1986,Black Moon Rising,Thriller
1986,Just Between Friends,Drame
1986,A Fine Mess,Action
1986,A Fine Mess,Comédie
1986,A Fine Mess,Policier
1986,My Little Pony: The Movie,Animation
1986,My Little Pony: The Movie,Famille
1986,My Little Pony: The Movie,Fantaisie
1986,The Transformers: The Movie,Animation
1986,The Transformers: The Movie,Action
1986,The Transformers: The Movie,Aventure
1986,The Hitcher,Action
1986,The Hitcher,Thriller
1986,Crossroads,Drame
1986,Crossroads,Musique
1986,Crossroads,Mystère
1986,Wisdom,Policier
1986,Wisdom,Drame
1986,Troll,Comédie
1986,Troll,Fantaisie
1986,Troll,Horreur
1986,52 Pick-Up,Policier
1986,52 Pick-Up,Drame
1986,52 Pick-Up,Thriller
1986,Out of Bounds,Action
1986,Out of Bounds,Policier
1986,Out of Bounds,Drame
1986,Vamp,Comédie
1986,Vamp,Fantaisie
1986,Vamp,Horreur
1986,Invaders from Mars,Horreur
1986,Invaders from Mars,Science-fiction
1986,Band of the Hand,Action
1986,Band of the Hand,Policier
1986,Band of the Hand,Drame
1987,The Principal,Action
1987,The Principal,Policier
1987,The Principal,Drame
1987,Suspect,Policier
1987,Suspect,Drame
1987,Suspect,Thriller
1987,The Believers,Policier
1987,The Believers,Drame
1987,The Believers,Horreur
1987,Some Kind of Wonderful,Drame
1987,Some Kind of Wonderful,Romance
1987,Project X,Comédie
1987,Project X,Drame
1987,Project X,Science-fiction
1987,Born in East L.A.,Comédie
1987,Masters of the Universe,Action
1987,Masters of the Universe,Aventure
1987,Masters of the Universe,Fantaisie
1987,Angel Heart,Horreur
1987,Angel Heart,Mystère
1987,Angel Heart,Thriller
1987,Burglar,Comédie
1987,Burglar,Policier
1987,Over the Top,Action
1987,Over the Top,Drame
1987,Over the Top,Sport
1987,Superman IV: The Quest for Peace,Action
1987,Superman IV: The Quest for Peace,Aventure
1987,Superman IV: The Quest for Peace,Famille
1987,Flowers in the Attic,Drame
1987,Flowers in the Attic,Mystère
1987,Flowers in the Attic,Thriller
1987,Radio Days,Comédie
1987,Ishtar,Action
1987,Ishtar,Aventure
1987,Ishtar,Comédie
1987,Prince of Darkness,Horreur
1987,Creepshow 2,Comédie
1987,Creepshow 2,Fantaisie
1987,Creepshow 2,Horreur
1987,Hamburger Hill,Action
1987,Hamburger Hill,Drame
1987,Hamburger Hill,Thriller
1987,The Pick-up Artist,Comédie
1987,The Pick-up Artist,Policier
1987,The Pick-up Artist,Drame
1987,Back to the Beach,Comédie
1987,Back to the Beach,Comédie musicale
1987,The Bedroom Window,Policier
1987,The Bedroom Window,Mystère
1987,The Bedroom Window,Thriller
1987,Less Than Zero,Policier
1987,Less Than Zero,Drame
1987,Fatal Beauty,Action
1987,Fatal Beauty,Comédie
1987,Fatal Beauty,Policier
1987,Extreme Prejudice,Action
1987,Extreme Prejudice,Policier
1987,Extreme Prejudice,Drame
1987,Light of Day,Drame
1987,Light of Day,Musique
1987,Disorderlies,Comédie
1987,Someone to Watch Over Me,Policier
1987,Someone to Watch Over Me,Drame
1987,Someone to Watch Over Me,Romance
1987,Hope and Glory,Comédie
1987,Hope and Glory,Drame
1987,Hope and Glory,Romance
1987,Maid to Order,Fantaisie
1987,Maid to Order,Comédie
1987,The Hidden,Horreur
1987,The Hidden,Science-fiction
1987,The Hidden,Thriller
1987,From the Hip,Comédie
1987,From the Hip,Policier
1987,From the Hip,Drame
1987,Teen Wolf Too,Comédie
1987,Teen Wolf Too,Fantaisie
1987,House II: The Second Story,Comédie
1987,House II: The Second Story,Fantaisie
1987,House II: The Second Story,Horreur
1987,Ironweed,Drame
1987,Who's That Girl,Comédie
1987,Who's That Girl,Musique
1987,Who's That Girl,Romance
1987,Hiding Out,Comédie
1987,Hiding Out,Drame
1987,Hiding Out,Romance
1987,Death Wish 4: The Crackdown,Action
1987,Death Wish 4: The Crackdown,Policier
1987,Death Wish 4: The Crackdown,Drame
1987,The Chipmunk Adventure,Animation
1987,The Chipmunk Adventure,Aventure
1987,The Chipmunk Adventure,Comédie
1987,Assassination,Action
1987,Assassination,Drame
1987,Assassination,Thriller
1987,Evil Dead II,Comédie
1987,Evil Dead II,Horreur
1987,Surrender,Comédie
1987,Nadine,Comédie
1987,Nadine,Mystère
1987,Nadine,Romance
1987,The Sicilian,Action
1987,The Sicilian,Policier
1987,The Sicilian,Drame
1987,Gardens of Stone,Drame
1987,Gardens of Stone,Romance
1987,Gardens of Stone,Guerre
1987,Hollywood Shuffle,Comédie
1987,Leonard Part 6,Action
1987,Leonard Part 6,Comédie
1987,Leonard Part 6,Science-fiction
1987,Made in Heaven,Comédie
1987,Made in Heaven,Fantaisie
1987,Made in Heaven,Romance
1987,Death Before Dishonor,Action
1987,Death Before Dishonor,Drame
1987,Best Seller,Action
1987,Best Seller,Policier
1987,Best Seller,Drame
1987,Hot Pursuit,Comédie
1987,American Ninja 2: The Confrontation,Action
1987,American Ninja 2: The Confrontation,Drame
1988,Cocoon: The Return,Aventure
1988,Cocoon: The Return,Comédie
1988,Cocoon: The Return,Mystère
1988,The Seventh Sign,Drame
1988,The Seventh Sign,Fantaisie
1988,The Seventh Sign,Horreur
1988,Above the Law,Action
1988,Above the Law,Policier
1988,Above the Law,Drame
1988,Halloween 4: The Return of Michael Myers,Horreur
1988,Halloween 4: The Return of Michael Myers,Thriller
1988,Frantic,Policier
1988,Frantic,Drame
1988,Frantic,Mystère
1988,Johnny Be Good,Comédie
1988,Johnny Be Good,Sport
1988,For Keeps?,Comédie
1988,For Keeps?,Drame
1988,For Keeps?,Romance
1988,Crossing Delancey,Comédie
1988,Crossing Delancey,Romance
1988,"Bright Lights, Big City",Drame
1988,She's Having a Baby,Comédie
1988,She's Having a Baby,Drame
1988,She's Having a Baby,Romance
1988,Masquerade,Drame
1988,Masquerade,Romance
1988,Masquerade,Thriller
1988,Killer Klowns from Outer Space,Comédie
1988,Killer Klowns from Outer Space,Horreur
1988,Killer Klowns from Outer Space,Science-fiction
1988,Big Top Pee-wee,Aventure
1988,Big Top Pee-wee,Comédie
1988,Big Top Pee-wee,Romance
1988,Arthur 2: On the Rocks,Comédie
1988,Arthur 2: On the Rocks,Romance
1988,School Daze,Comédie
1988,School Daze,Drame
1988,School Daze,Comédie musicale
1988,Poltergeist III,Horreur
1988,Poltergeist III,Thriller
1988,Stand and Deliver,Biographie
1988,Stand and Deliver,Drame
1988,My Stepmother Is an Alien,Comédie
1988,My Stepmother Is an Alien,Science-fiction
1988,The Milagro Beanfield War,Comédie
1988,The Milagro Beanfield War,Drame
1988,The Milagro Beanfield War,Fantaisie
1988,Vice Versa,Comédie
1988,Vice Versa,Fantaisie
1988,I'm Gonna Git You Sucka,Action
1988,I'm Gonna Git You Sucka,Comédie
1988,I'm Gonna Git You Sucka,Policier
1988,They Live,Action
1988,They Live,Horreur
1988,They Live,Science-fiction
1988,Mystic Pizza,Comédie
1988,Mystic Pizza,Drame
1988,Mystic Pizza,Romance
1988,D.O.A.,Mystère
1988,D.O.A.,Thriller
1988,Everybody's All-American,Drame
1988,Everybody's All-American,Romance
1988,Everybody's All-American,Sport
1988,Casual Sex?,Comédie
1988,Bloodsport,Action
1988,Bloodsport,Biographie
1988,Bloodsport,Drame
1988,Caddyshack II,Comédie
1988,Caddyshack II,Sport
1988,Moon Over Parador,Comédie
1988,Moon Over Parador,Romance
1988,The Couch Trip,Comédie
1988,Moving,Comédie
1988,Shakedown,Action
1988,Shakedown,Policier
1988,Shakedown,Drame
1988,The Unbearable Lightness of Being,Drame
1988,The Unbearable Lightness of Being,Romance
1988,Criminal Law,Policier
1988,Criminal Law,Drame
1988,Criminal Law,Thriller
1988,Bad Dreams,Horreur
1988,Bad Dreams,Thriller
1988,You Can't Hurry Love,Comédie
1988,You Can't Hurry Love,Romance
1988,Return of the Living Dead II,Comédie
1988,Return of the Living Dead II,Horreur
1988,Return of the Living Dead II,Science-fiction
1988,Switching Channels,Comédie
1988,Switching Channels,Policier
1988,Salsa,Musique
1988,Salsa,Romance
1988,Clean and Sober,Drame
1988,High Spirits,Comédie
1988,High Spirits,Fantaisie
1988,Satisfaction,Comédie
1988,Satisfaction,Musique
1988,Satisfaction,Romance
1988,The Blob,Horreur
1988,The Blob,Science-fiction
1988,The Blob,Thriller
1988,A New Life,Comédie
1988,The Last Temptation of Christ,Drame
1988,Stealing Home,Drame
1988,Stealing Home,Romance
1988,Stealing Home,Sport
1988,Phantasm II,Action
1988,Phantasm II,Fantaisie
1988,Phantasm II,Horreur
1988,Off Limits,Action
1988,Off Limits,Drame
1988,Off Limits,Thriller
1988,Hairspray,Comédie
1988,Hairspray,Drame
1988,Hairspray,Famille
1988,Fresh Horses,Drame
1989,Dad,Comédie
1989,Dad,Drame
1989,Skin Deep,Comédie
1989,Skin Deep,Drame
1989,Skin Deep,Romance
1989,Blaze,Biographie
1989,Blaze,Drame
1989,Her Alibi,Comédie
1989,Her Alibi,Policier
1989,Her Alibi,Mystère
1989,Casualties of War,Policier
1989,Casualties of War,Drame
1989,Casualties of War,Guerre
1989,Prancer,Drame
1989,Prancer,Famille
1989,Prancer,Fantaisie
1989,Crimes and Misdemeanors,Comédie
1989,Crimes and Misdemeanors,Drame
1989,The Fabulous Baker Boys,Comédie
1989,The Fabulous Baker Boys,Drame
1989,The Fabulous Baker Boys,Musique
1989,Shocker,Comédie
1989,Shocker,Horreur
1989,Shocker,Thriller
1989,Chances Are,Comédie
1989,Chances Are,Fantaisie
1989,Chances Are,Romance
1989,No Holds Barred,Action
1989,No Holds Barred,Sport
1989,Next of Kin,Action
1989,Next of Kin,Policier
1989,Next of Kin,Thriller
1989,Leviathan,Aventure
1989,Leviathan,Horreur
1989,Leviathan,Mystère
1989,She-Devil,Comédie
1989,Kickboxer,Action
1989,Kickboxer,Sport
1989,Kickboxer,Thriller
1989,Friday the 13th Part VIII: Jason Takes Manhattan,Aventure
1989,Friday the 13th Part VIII: Jason Takes Manhattan,Horreur
1989,Friday the 13th Part VIII: Jason Takes Manhattan,Thriller
1989,The Wizard,Aventure
1989,The Wizard,Comédie
1989,The Wizard,Drame
1989,Great Balls of Fire!,Biographie
1989,Great Balls of Fire!,Drame
1989,Great Balls of Fire!,Musique
1989,Family Business,Policier
1989,Family Business,Drame
1989,Pink Cadillac,Action
1989,Pink Cadillac,Comédie
1989,Pink Cadillac,Policier
1989,She's Out of Control,Comédie
1989,Halloween 5: The Revenge of Michael Myers,Horreur
1989,Halloween 5: The Revenge of Michael Myers,Thriller
1989,Gross Anatomy,Drame
1989,Police Academy 6: City Under Siege,Comédie
1989,Police Academy 6: City Under Siege,Policier
1989,Wild Orchid,Drame
1989,Wild Orchid,Romance
1989,Who's Harry Crumb?,Comédie
1989,Who's Harry Crumb?,Mystère
1989,New York Stories,Comédie
1989,New York Stories,Drame
1989,New York Stories,Romance
1989,The Package,Action
1989,The Package,Policier
1989,The Package,Drame
1989,We're No Angels,Comédie
1989,We're No Angels,Policier
1989,Cyborg,Action
1989,Cyborg,Science-fiction
1989,Cyborg,Thriller
1989,Tap,Comédie
1989,Tap,Drame
1989,Tap,Musique
1989,Warlock,Action
1989,Warlock,Fantaisie
1989,Warlock,Horreur
1989,Renegades,Action
1989,Renegades,Policier
1989,Renegades,Drame
1989,True Believer,Policier
1989,True Believer,Drame
1989,Troop Beverly Hills,Aventure
1989,Troop Beverly Hills,Comédie
1989,Cheetah,Aventure
1989,Cheetah,Drame
1989,Cheetah,Famille
1989,DeepStar Six,Action
1989,DeepStar Six,Horreur
1989,DeepStar Six,Science-fiction
1989,Dead Bang,Action
1989,Dead Bang,Policier
1989,Dead Bang,Drame
1989,"Enemies, A Love Story",Comédie
1989,"Enemies, A Love Story",Drame
1989,"Enemies, A Love Story",Romance
1989,Disorganized Crime,Action
1989,Disorganized Crime,Comédie
1989,Disorganized Crime,Policier
1989,Johnny Handsome,Policier
1989,Johnny Handsome,Drame
1989,Johnny Handsome,Thriller
1989,Relentless,Policier
1989,Relentless,Thriller
1989,Shag,Comédie
1989,Shag,Drame
1989,Shag,Romance
1989,Shirley Valentine,Comédie
1989,Shirley Valentine,Drame
1989,Shirley Valentine,Romance
1989,Music Box,Policier
1989,Music Box,Drame
1989,Music Box,Thriller
1989,UHF,Comédie
1989,UHF,Drame
1989,Immediate Family,Drame
1989,Millennium,Drame
1989,Millennium,Science-fiction
1989,Millennium,Thriller
1989,Dream a Little Dream,Comédie
1989,Dream a Little Dream,Drame
1989,Dream a Little Dream,Romance
1989,Second Sight,Comédie
1989,Second Sight,Mystère
1989,Second Sight,Science-fiction
1990,Lionheart,Action
1990,Lionheart,Policier
1990,Lionheart,Drame
1990,My Blue Heaven,Comédie
1990,My Blue Heaven,Policier
1990,The Russia House,Drame
1990,The Russia House,Romance
